SITE,DEPLOYMENT,NIGHT,SPECIES,COUNT,MLE
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,LABO,0.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,LACI,1.0,0.0664104
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,LANO,3.0,0.1938005
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,MYCI,2.0,0.8719606
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,MYLU,1.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,MYSE,1.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,MYTH,0.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-28,MYVO,12.0,1e-7
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,EPFU,1.0,0.3028657
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,LABO,0.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,LACI,0.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,LANO,0.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,MYCI,7.0,0.0088706
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,MYLU,2.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,MYSE,1.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,MYTH,0.0,1.0
FtRP_R17,FtRP_R17_NW_BAT_041,2015-06-29,MYVO,13.0,2e-7
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,EPFU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,LABO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,LACI,14.0,0.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,LANO,1.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,MYCI,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,MYLU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,MYSE,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,MYTH,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-24,MYVO,2.0,0.0559126
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,EPFU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,LABO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,LACI,4.0,1e-7
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,LANO,1.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,MYCI,4.0,9.921e-4
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,MYLU,1.0,0.7479043
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,MYSE,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,MYTH,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-25,MYVO,1.0,0.7763575
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,EPFU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,LABO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,LACI,12.0,0.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,LANO,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,MYCI,1.0,0.3141427
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,MYLU,0.0,1.0
FtRP_R17,FtRP_R17_SE_BAT_043,2015-06-26,MYSE,0.0,1.0
